,scanID,segmethod,hemisphere,nuclei,AVGDIST,manufacturerCode,model,fieldStrength
13169,351,t1thomas,right,7,0.471729,1,OPTIMA MR360,1.5
13170,351,t1thomas,left,8,0.434532,1,OPTIMA MR360,1.5
13171,351,t1thomas,right,8,0.599281,1,OPTIMA MR360,1.5
13172,351,t1thomas,left,9,0.652093,1,OPTIMA MR360,1.5
13173,351,t1thomas,right,9,0.926462,1,OPTIMA MR360,1.5
13174,351,t1thomas,left,10,2.096557,1,OPTIMA MR360,1.5
13175,351,t1thomas,right,10,2.848093,1,OPTIMA MR360,1.5
13176,351,t1thomas,left,11,1.29722,1,OPTIMA MR360,1.5
13177,351,t1thomas,right,11,1.114993,1,OPTIMA MR360,1.5
13178,351,t1thomas,left,12,0.618247,1,OPTIMA MR360,1.5
13179,351,t1thomas,right,12,0.61349,1,OPTIMA MR360,1.5
13180,351,hipsthomas,left,2,0.603033,1,OPTIMA MR360,1.5
13181,351,hipsthomas,right,2,0.535937,1,OPTIMA MR360,1.5
13182,351,hipsthomas,left,4,0.612986,1,OPTIMA MR360,1.5
13183,351,hipsthomas,right,4,0.355093,1,OPTIMA MR360,1.5
13184,351,hipsthomas,left,5,0.960751,1,OPTIMA MR360,1.5
13185,351,hipsthomas,right,5,1.123112,1,OPTIMA MR360,1.5
13186,351,hipsthomas,left,6,0.390045,1,OPTIMA MR360,1.5
13187,351,hipsthomas,right,6,0.527403,1,OPTIMA MR360,1.5
13188,351,hipsthomas,left,7,0.780037,1,OPTIMA MR360,1.5
13189,351,hipsthomas,right,7,0.55863,1,OPTIMA MR360,1.5
13190,351,hipsthomas,left,8,0.670391,1,OPTIMA MR360,1.5
13191,351,hipsthomas,right,8,0.928957,1,OPTIMA MR360,1.5
13192,351,hipsthomas,left,9,0.577535,1,OPTIMA MR360,1.5
13193,351,hipsthomas,right,9,0.896089,1,OPTIMA MR360,1.5
13194,351,hipsthomas,left,10,1.989696,1,OPTIMA MR360,1.5
13195,351,hipsthomas,right,10,2.749802,1,OPTIMA MR360,1.5
13196,351,hipsthomas,left,11,0.531078,1,OPTIMA MR360,1.5
13197,351,hipsthomas,right,11,0.535443,1,OPTIMA MR360,1.5
13198,351,hipsthomas,left,12,0.468279,1,OPTIMA MR360,1.5
13199,351,hipsthomas,right,12,0.43328,1,OPTIMA MR360,1.5
13200,352,t1thomas,left,2,0.436334,1,DISCOVERY MR750w,3.0
13201,352,t1thomas,right,2,0.413535,1,DISCOVERY MR750w,3.0
13202,352,t1thomas,left,4,0.528731,1,DISCOVERY MR750w,3.0
13203,352,t1thomas,right,4,0.488578,1,DISCOVERY MR750w,3.0
13204,352,t1thomas,left,5,1.554521,1,DISCOVERY MR750w,3.0
13205,352,t1thomas,right,5,1.959179,1,DISCOVERY MR750w,3.0
13206,352,t1thomas,left,6,0.515402,1,DISCOVERY MR750w,3.0
13207,352,t1thomas,right,6,0.428566,1,DISCOVERY MR750w,3.0
13208,352,t1thomas,left,7,1.351623,1,DISCOVERY MR750w,3.0
13209,352,t1thomas,right,7,0.610127,1,DISCOVERY MR750w,3.0
13210,352,t1thomas,left,8,0.509262,1,DISCOVERY MR750w,3.0
13211,352,t1thomas,right,8,0.628239,1,DISCOVERY MR750w,3.0
13212,352,t1thomas,left,9,0.756114,1,DISCOVERY MR750w,3.0
13213,352,t1thomas,right,9,1.261799,1,DISCOVERY MR750w,3.0
13214,352,t1thomas,left,10,1.928112,1,DISCOVERY MR750w,3.0
13215,352,t1thomas,right,10,3.201638,1,DISCOVERY MR750w,3.0
13216,352,t1thomas,left,11,1.046038,1,DISCOVERY MR750w,3.0
13217,352,t1thomas,right,11,0.958246,1,DISCOVERY MR750w,3.0
13218,352,t1thomas,left,12,0.792527,1,DISCOVERY MR750w,3.0
13219,352,t1thomas,right,12,0.756411,1,DISCOVERY MR750w,3.0
13220,352,hipsthomas,left,2,0.662771,1,DISCOVERY MR750w,3.0
13221,352,hipsthomas,right,2,0.35385,1,DISCOVERY MR750w,3.0
13222,352,hipsthomas,left,4,0.916353,1,DISCOVERY MR750w,3.0
13223,352,hipsthomas,right,4,0.740765,1,DISCOVERY MR750w,3.0
13224,352,hipsthomas,left,5,1.033207,1,DISCOVERY MR750w,3.0
13225,352,hipsthomas,right,5,1.119601,1,DISCOVERY MR750w,3.0
13226,352,hipsthomas,left,6,0.676044,1,DISCOVERY MR750w,3.0
13227,352,hipsthomas,right,6,0.60473,1,DISCOVERY MR750w,3.0
13228,352,hipsthomas,left,7,1.637369,1,DISCOVERY MR750w,3.0
13229,352,hipsthomas,right,7,1.194735,1,DISCOVERY MR750w,3.0
13230,352,hipsthomas,left,8,0.701444,1,DISCOVERY MR750w,3.0
13231,352,hipsthomas,right,8,0.692832,1,DISCOVERY MR750w,3.0
13232,352,hipsthomas,left,9,0.900486,1,DISCOVERY MR750w,3.0
13233,352,hipsthomas,right,9,1.450893,1,DISCOVERY MR750w,3.0
13234,352,hipsthomas,left,10,2.620876,1,DISCOVERY MR750w,3.0
13235,352,hipsthomas,right,10,3.290654,1,DISCOVERY MR750w,3.0
13236,352,hipsthomas,left,11,0.677956,1,DISCOVERY MR750w,3.0
13237,352,hipsthomas,right,11,0.607911,1,DISCOVERY MR750w,3.0
13238,352,hipsthomas,left,12,0.770233,1,DISCOVERY MR750w,3.0
13239,352,hipsthomas,right,12,0.528615,1,DISCOVERY MR750w,3.0
13240,353,t1thomas,left,2,0.45862,3,Aera,1.5
13241,353,t1thomas,right,2,0.359543,3,Aera,1.5
13242,353,t1thomas,left,4,0.471407,3,Aera,1.5
13243,353,t1thomas,right,4,0.4008,3,Aera,1.5
13244,353,t1thomas,left,5,1.452418,3,Aera,1.5
13245,353,t1thomas,right,5,1.300016,3,Aera,1.5
13246,353,t1thomas,left,6,0.404703,3,Aera,1.5
13247,353,t1thomas,right,6,0.413224,3,Aera,1.5
13248,353,t1thomas,left,7,0.760392,3,Aera,1.5
13249,353,t1thomas,right,7,0.576165,3,Aera,1.5
13250,353,t1thomas,left,8,0.500441,3,Aera,1.5
13251,353,t1thomas,right,8,0.698734,3,Aera,1.5
13252,353,t1thomas,left,9,0.651602,3,Aera,1.5
13253,353,t1thomas,right,9,1.325434,3,Aera,1.5
13254,353,t1thomas,left,10,2.097824,3,Aera,1.5
13255,353,t1thomas,right,10,3.029914,3,Aera,1.5
13256,353,t1thomas,left,11,0.598657,3,Aera,1.5
13257,353,t1thomas,right,11,0.806504,3,Aera,1.5
13258,353,t1thomas,left,12,0.644634,3,Aera,1.5
13259,353,t1thomas,right,12,0.636905,3,Aera,1.5
13260,353,hipsthomas,left,2,0.61829,3,Aera,1.5
13261,353,hipsthomas,right,2,0.375528,3,Aera,1.5
13262,353,hipsthomas,left,4,0.742514,3,Aera,1.5
13263,353,hipsthomas,right,4,0.667661,3,Aera,1.5
13264,353,hipsthomas,left,5,0.931064,3,Aera,1.5
13265,353,hipsthomas,right,5,0.964652,3,Aera,1.5
13266,353,hipsthomas,left,6,0.52772,3,Aera,1.5
13267,353,hipsthomas,right,6,0.640034,3,Aera,1.5
13268,353,hipsthomas,left,7,1.182539,3,Aera,1.5
13269,353,hipsthomas,right,7,1.002376,3,Aera,1.5
13270,353,hipsthomas,left,8,0.787812,3,Aera,1.5
13271,353,hipsthomas,right,8,0.803444,3,Aera,1.5
13272,353,hipsthomas,left,9,0.666335,3,Aera,1.5
13273,353,hipsthomas,right,9,1.338284,3,Aera,1.5
13274,353,hipsthomas,left,10,2.407003,3,Aera,1.5
13275,353,hipsthomas,right,10,2.806885,3,Aera,1.5
13276,353,hipsthomas,left,11,0.560647,3,Aera,1.5
13277,353,hipsthomas,right,11,0.785141,3,Aera,1.5
13278,353,hipsthomas,left,12,0.528093,3,Aera,1.5
13279,353,hipsthomas,right,12,0.462712,3,Aera,1.5
13280,354,t1thomas,left,2,0.537166,3,SymphonyTim,1.5
13281,354,t1thomas,right,2,0.440158,3,SymphonyTim,1.5
13282,354,t1thomas,left,4,0.755324,3,SymphonyTim,1.5
13283,354,t1thomas,right,4,0.428911,3,SymphonyTim,1.5
13284,354,t1thomas,left,5,1.176795,3,SymphonyTim,1.5
13285,354,t1thomas,right,5,1.196923,3,SymphonyTim,1.5
13286,354,t1thomas,left,6,0.666447,3,SymphonyTim,1.5
13287,354,t1thomas,right,6,0.473402,3,SymphonyTim,1.5
13288,354,t1thomas,left,7,1.095911,3,SymphonyTim,1.5
13289,354,t1thomas,right,7,0.520742,3,SymphonyTim,1.5
13290,354,t1thomas,left,8,0.458171,3,SymphonyTim,1.5
13291,354,t1thomas,right,8,0.560287,3,SymphonyTim,1.5
13292,354,t1thomas,left,9,0.660372,3,SymphonyTim,1.5
13293,354,t1thomas,right,9,0.943558,3,SymphonyTim,1.5
13294,354,t1thomas,left,10,1.983737,3,SymphonyTim,1.5
13295,354,t1thomas,right,10,2.564048,3,SymphonyTim,1.5
13296,354,t1thomas,left,11,1.475013,3,SymphonyTim,1.5
13297,354,t1thomas,right,11,1.243807,3,SymphonyTim,1.5
13298,354,t1thomas,left,12,1.007524,3,SymphonyTim,1.5
13299,354,t1thomas,right,12,0.986053,3,SymphonyTim,1.5
13300,354,hipsthomas,left,2,0.758393,3,SymphonyTim,1.5
13301,354,hipsthomas,right,2,0.536417,3,SymphonyTim,1.5
13302,354,hipsthomas,left,4,0.769578,3,SymphonyTim,1.5
13303,354,hipsthomas,right,4,0.570557,3,SymphonyTim,1.5
13304,354,hipsthomas,left,5,1.046085,3,SymphonyTim,1.5
13305,354,hipsthomas,right,5,0.921293,3,SymphonyTim,1.5
13306,354,hipsthomas,left,6,0.461644,3,SymphonyTim,1.5
13307,354,hipsthomas,right,6,0.461816,3,SymphonyTim,1.5
13308,354,hipsthomas,left,7,0.59514,3,SymphonyTim,1.5
13309,354,hipsthomas,right,7,0.464118,3,SymphonyTim,1.5
13310,354,hipsthomas,left,8,0.792367,3,SymphonyTim,1.5
13311,354,hipsthomas,right,8,0.757751,3,SymphonyTim,1.5
13312,354,hipsthomas,left,9,0.521762,3,SymphonyTim,1.5
13313,354,hipsthomas,right,9,0.903762,3,SymphonyTim,1.5
13314,354,hipsthomas,left,10,1.970171,3,SymphonyTim,1.5
13315,354,hipsthomas,right,10,2.93593,3,SymphonyTim,1.5
13316,354,hipsthomas,left,11,0.501984,3,SymphonyTim,1.5
13317,354,hipsthomas,right,11,0.67821,3,SymphonyTim,1.5
13318,354,hipsthomas,left,12,0.552698,3,SymphonyTim,1.5
13319,354,hipsthomas,right,12,0.55381,3,SymphonyTim,1.5
13320,355,t1thomas,left,2,0.456652,3,Avanto,1.5
13321,355,t1thomas,right,2,0.393565,3,Avanto,1.5
13322,355,t1thomas,left,4,0.572222,3,Avanto,1.5
13323,355,t1thomas,right,4,0.433488,3,Avanto,1.5
13324,355,t1thomas,left,5,0.929491,3,Avanto,1.5
13325,355,t1thomas,right,5,0.863397,3,Avanto,1.5
13326,355,t1thomas,left,6,0.701005,3,Avanto,1.5
13327,355,t1thomas,right,6,0.560204,3,Avanto,1.5
13328,355,t1thomas,left,7,1.025992,3,Avanto,1.5
13329,355,t1thomas,right,7,0.933761,3,Avanto,1.5
13330,355,t1thomas,left,8,0.473226,3,Avanto,1.5
13331,355,t1thomas,right,8,0.63403,3,Avanto,1.5
13332,355,t1thomas,left,9,0.649046,3,Avanto,1.5
13333,355,t1thomas,right,9,0.926006,3,Avanto,1.5
13334,355,t1thomas,left,10,2.285579,3,Avanto,1.5
13335,355,t1thomas,right,10,2.853924,3,Avanto,1.5
13336,355,t1thomas,left,11,1.37291,3,Avanto,1.5
13337,355,t1thomas,right,11,1.472744,3,Avanto,1.5
13338,355,t1thomas,left,12,1.068066,3,Avanto,1.5
13339,355,t1thomas,right,12,0.924196,3,Avanto,1.5
13340,355,hipsthomas,left,2,0.643559,3,Avanto,1.5
13341,355,hipsthomas,right,2,0.479518,3,Avanto,1.5
13342,355,hipsthomas,left,4,0.712285,3,Avanto,1.5
13343,355,hipsthomas,right,4,0.456533,3,Avanto,1.5
13344,355,hipsthomas,left,5,0.835635,3,Avanto,1.5
13345,355,hipsthomas,right,5,1.04795,3,Avanto,1.5
13346,355,hipsthomas,left,6,0.41837,3,Avanto,1.5
13347,355,hipsthomas,right,6,0.515764,3,Avanto,1.5
13348,355,hipsthomas,left,7,0.663681,3,Avanto,1.5
13349,355,hipsthomas,right,7,0.658642,3,Avanto,1.5
13350,355,hipsthomas,left,8,0.621872,3,Avanto,1.5
13351,355,hipsthomas,right,8,0.838897,3,Avanto,1.5
13352,355,hipsthomas,left,9,0.581532,3,Avanto,1.5
13353,355,hipsthomas,right,9,0.894923,3,Avanto,1.5
13354,355,hipsthomas,left,10,2.069249,3,Avanto,1.5
13355,355,hipsthomas,right,10,2.87621,3,Avanto,1.5
13356,355,hipsthomas,left,11,0.758915,3,Avanto,1.5
13357,355,hipsthomas,right,11,0.728665,3,Avanto,1.5
13358,355,hipsthomas,left,12,0.558967,3,Avanto,1.5
13359,355,hipsthomas,right,12,0.46593,3,Avanto,1.5
13360,356,t1thomas,left,2,0.503882,2,Achieva dStream,1.5
13361,356,t1thomas,right,2,0.40089,2,Achieva dStream,1.5
13362,356,t1thomas,left,4,0.524851,2,Achieva dStream,1.5
13363,356,t1thomas,right,4,0.51673,2,Achieva dStream,1.5
13364,356,t1thomas,left,5,2.196687,2,Achieva dStream,1.5
13365,356,t1thomas,right,5,1.539653,2,Achieva dStream,1.5
13366,356,t1thomas,left,6,0.441849,2,Achieva dStream,1.5
13367,356,t1thomas,right,6,0.450495,2,Achieva dStream,1.5
13368,356,t1thomas,left,7,1.013982,2,Achieva dStream,1.5
13369,356,t1thomas,right,7,0.746528,2,Achieva dStream,1.5
13370,356,t1thomas,left,8,0.479786,2,Achieva dStream,1.5
13371,356,t1thomas,right,8,0.672244,2,Achieva dStream,1.5
13372,356,t1thomas,left,9,0.734994,2,Achieva dStream,1.5
13373,356,t1thomas,right,9,1.113394,2,Achieva dStream,1.5
13374,356,t1thomas,left,10,2.495482,2,Achieva dStream,1.5
13375,356,t1thomas,right,10,3.306485,2,Achieva dStream,1.5
13376,356,t1thomas,left,11,0.69666,2,Achieva dStream,1.5
13377,356,t1thomas,right,11,0.960184,2,Achieva dStream,1.5
13378,356,t1thomas,left,12,0.696078,2,Achieva dStream,1.5
13379,356,t1thomas,right,12,0.796807,2,Achieva dStream,1.5
13380,356,hipsthomas,left,2,0.705098,2,Achieva dStream,1.5
13381,356,hipsthomas,right,2,0.386833,2,Achieva dStream,1.5
13382,356,hipsthomas,left,4,1.02052,2,Achieva dStream,1.5
13383,356,hipsthomas,right,4,0.985424,2,Achieva dStream,1.5
13384,356,hipsthomas,left,5,1.071677,2,Achieva dStream,1.5
13385,356,hipsthomas,right,5,1.06205,2,Achieva dStream,1.5
13386,356,hipsthomas,left,6,0.583674,2,Achieva dStream,1.5
13387,356,hipsthomas,right,6,0.625119,2,Achieva dStream,1.5
13388,356,hipsthomas,left,7,2.228068,2,Achieva dStream,1.5
13389,356,hipsthomas,right,7,1.367951,2,Achieva dStream,1.5
13390,356,hipsthomas,left,8,0.702802,2,Achieva dStream,1.5
13391,356,hipsthomas,right,8,0.665214,2,Achieva dStream,1.5
13392,356,hipsthomas,left,9,0.646684,2,Achieva dStream,1.5
13393,356,hipsthomas,right,9,1.537371,2,Achieva dStream,1.5
13394,356,hipsthomas,left,10,2.204313,2,Achieva dStream,1.5
13395,356,hipsthomas,right,10,3.200985,2,Achieva dStream,1.5
13396,356,hipsthomas,left,11,0.594159,2,Achieva dStream,1.5
13397,356,hipsthomas,right,11,0.697712,2,Achieva dStream,1.5
13398,356,hipsthomas,left,12,0.70433,2,Achieva dStream,1.5
13399,356,hipsthomas,right,12,0.508762,2,Achieva dStream,1.5
13400,357,t1thomas,left,2,0.422815,3,Espree,1.5
13401,357,t1thomas,right,2,0.372855,3,Espree,1.5
13402,357,t1thomas,left,4,0.513025,3,Espree,1.5
13403,357,t1thomas,right,4,0.518407,3,Espree,1.5
13404,357,t1thomas,left,5,1.966278,3,Espree,1.5
13405,357,t1thomas,right,5,2.474339,3,Espree,1.5
13406,357,t1thomas,left,6,0.447226,3,Espree,1.5
13407,357,t1thomas,right,6,0.451499,3,Espree,1.5
13408,357,t1thomas,left,7,0.663094,3,Espree,1.5
13409,357,t1thomas,right,7,0.48633,3,Espree,1.5
13410,357,t1thomas,left,8,0.45765,3,Espree,1.5
13411,357,t1thomas,right,8,0.669828,3,Espree,1.5
13412,357,t1thomas,left,9,0.715939,3,Espree,1.5
13413,357,t1thomas,right,9,1.145521,3,Espree,1.5
13414,357,t1thomas,left,10,2.186606,3,Espree,1.5
13415,357,t1thomas,right,10,3.030633,3,Espree,1.5
13416,357,t1thomas,left,11,0.593826,3,Espree,1.5
13417,357,t1thomas,right,11,0.705702,3,Espree,1.5
13418,357,t1thomas,left,12,0.594607,3,Espree,1.5
13419,357,t1thomas,right,12,0.667933,3,Espree,1.5
13420,357,hipsthomas,left,2,0.791499,3,Espree,1.5
13421,357,hipsthomas,right,2,0.700295,3,Espree,1.5
13422,357,hipsthomas,left,4,0.634669,3,Espree,1.5
13423,357,hipsthomas,right,4,0.415671,3,Espree,1.5
13424,357,hipsthomas,left,5,1.121689,3,Espree,1.5
13425,357,hipsthomas,right,5,0.99708,3,Espree,1.5
13426,357,hipsthomas,left,6,0.478418,3,Espree,1.5
13427,357,hipsthomas,right,6,0.568902,3,Espree,1.5
13428,357,hipsthomas,left,7,0.980305,3,Espree,1.5
13429,357,hipsthomas,right,7,0.597791,3,Espree,1.5
13430,357,hipsthomas,left,8,0.792675,3,Espree,1.5
13431,357,hipsthomas,right,8,0.842555,3,Espree,1.5
13432,357,hipsthomas,left,9,0.616648,3,Espree,1.5
13433,357,hipsthomas,right,9,1.131839,3,Espree,1.5
13434,357,hipsthomas,left,10,2.273786,3,Espree,1.5
13435,357,hipsthomas,right,10,2.750213,3,Espree,1.5
13436,357,hipsthomas,left,11,0.577701,3,Espree,1.5
13437,357,hipsthomas,right,11,0.748425,3,Espree,1.5
13438,357,hipsthomas,left,12,0.652375,3,Espree,1.5
13439,357,hipsthomas,right,12,0.582754,3,Espree,1.5
13440,358,t1thomas,left,2,0.597033,2,Ingenia,1.5
13441,358,t1thomas,right,2,0.368216,2,Ingenia,1.5
13442,358,t1thomas,left,4,0.55234,2,Ingenia,1.5
13443,358,t1thomas,right,4,0.424283,2,Ingenia,1.5
13444,358,t1thomas,left,5,1.148785,2,Ingenia,1.5
13445,358,t1thomas,right,5,0.928172,2,Ingenia,1.5
13446,358,t1thomas,left,6,0.643951,2,Ingenia,1.5
13447,358,t1thomas,right,6,0.422818,2,Ingenia,1.5
13448,358,t1thomas,left,7,0.831533,2,Ingenia,1.5
13449,358,t1thomas,right,7,0.522261,2,Ingenia,1.5
13450,358,t1thomas,left,8,0.483709,2,Ingenia,1.5
13451,358,t1thomas,right,8,0.777906,2,Ingenia,1.5
13452,358,t1thomas,left,9,0.703576,2,Ingenia,1.5
13453,358,t1thomas,right,9,1.108193,2,Ingenia,1.5
13454,358,t1thomas,left,10,2.253869,2,Ingenia,1.5
13455,358,t1thomas,right,10,3.088306,2,Ingenia,1.5
13456,358,t1thomas,left,11,1.585471,2,Ingenia,1.5
13457,358,t1thomas,right,11,1.846952,2,Ingenia,1.5
13458,358,t1thomas,left,12,0.769286,2,Ingenia,1.5
13459,358,t1thomas,right,12,0.665476,2,Ingenia,1.5
13460,358,hipsthomas,left,2,0.806275,2,Ingenia,1.5
13461,358,hipsthomas,right,2,0.571828,2,Ingenia,1.5
13462,358,hipsthomas,left,4,0.545778,2,Ingenia,1.5
13463,358,hipsthomas,right,4,0.361147,2,Ingenia,1.5
13464,358,hipsthomas,left,5,0.945979,2,Ingenia,1.5
13465,358,hipsthomas,right,5,1.078841,2,Ingenia,1.5
13466,358,hipsthomas,left,6,0.374593,2,Ingenia,1.5
13467,358,hipsthomas,right,6,0.45766,2,Ingenia,1.5
13468,358,hipsthomas,left,7,0.45819,2,Ingenia,1.5
13469,358,hipsthomas,right,7,0.607756,2,Ingenia,1.5
13470,358,hipsthomas,left,8,0.552863,2,Ingenia,1.5
13471,358,hipsthomas,right,8,0.853754,2,Ingenia,1.5
13472,358,hipsthomas,left,9,0.51298,2,Ingenia,1.5
13473,358,hipsthomas,right,9,1.042271,2,Ingenia,1.5
13474,358,hipsthomas,left,10,2.112383,2,Ingenia,1.5
13475,358,hipsthomas,right,10,2.817881,2,Ingenia,1.5
13476,358,hipsthomas,left,11,0.581354,2,Ingenia,1.5
13477,358,hipsthomas,right,11,0.864884,2,Ingenia,1.5
13478,358,hipsthomas,left,12,0.632023,2,Ingenia,1.5
13479,358,hipsthomas,right,12,0.614014,2,Ingenia,1.5
13480,359,t1thomas,left,2,0.528122,3,Amira,1.5
13481,359,t1thomas,right,2,0.387129,3,Amira,1.5
13482,359,t1thomas,left,4,0.684977,3,Amira,1.5
13483,359,t1thomas,right,4,0.408043,3,Amira,1.5
13484,359,t1thomas,left,5,1.026984,3,Amira,1.5
13485,359,t1thomas,right,5,1.045688,3,Amira,1.5
13486,359,t1thomas,left,6,0.636778,3,Amira,1.5
13487,359,t1thomas,right,6,0.388572,3,Amira,1.5
13488,359,t1thomas,left,7,0.840078,3,Amira,1.5
13489,359,t1thomas,right,7,0.43632,3,Amira,1.5
13490,359,t1thomas,left,8,0.475684,3,Amira,1.5
13491,359,t1thomas,right,8,0.612932,3,Amira,1.5
13492,359,t1thomas,left,9,0.656393,3,Amira,1.5
13493,359,t1thomas,right,9,1.080856,3,Amira,1.5
13494,359,t1thomas,left,10,2.226622,3,Amira,1.5
13495,359,t1thomas,right,10,2.827566,3,Amira,1.5
13496,359,t1thomas,left,11,1.17252,3,Amira,1.5
13497,359,t1thomas,right,11,0.792333,3,Amira,1.5
13498,359,t1thomas,left,12,0.873539,3,Amira,1.5
13499,359,t1thomas,right,12,0.849956,3,Amira,1.5
13500,359,hipsthomas,left,2,0.68093,3,Amira,1.5
13501,359,hipsthomas,right,2,0.551016,3,Amira,1.5
13502,359,hipsthomas,left,4,0.696981,3,Amira,1.5
13503,359,hipsthomas,right,4,0.472764,3,Amira,1.5
13504,359,hipsthomas,left,5,0.90127,3,Amira,1.5
13505,359,hipsthomas,right,5,1.048916,3,Amira,1.5
13506,359,hipsthomas,left,6,0.414747,3,Amira,1.5
13507,359,hipsthomas,right,6,0.450256,3,Amira,1.5
13508,359,hipsthomas,left,7,0.591528,3,Amira,1.5
13509,359,hipsthomas,right,7,0.497098,3,Amira,1.5
13510,359,hipsthomas,left,8,0.756911,3,Amira,1.5
13511,359,hipsthomas,right,8,0.878084,3,Amira,1.5
13512,359,hipsthomas,left,9,0.48638,3,Amira,1.5
13513,359,hipsthomas,right,9,1.178651,3,Amira,1.5
13514,359,hipsthomas,left,10,2.146258,3,Amira,1.5
13515,359,hipsthomas,right,10,2.972342,3,Amira,1.5
13516,359,hipsthomas,left,11,0.722516,3,Amira,1.5
13517,359,hipsthomas,right,11,0.668287,3,Amira,1.5
13518,359,hipsthomas,left,12,0.556052,3,Amira,1.5
13519,359,hipsthomas,right,12,0.455167,3,Amira,1.5
13520,360,t1thomas,left,2,0.667927,3,Aera,1.5
13521,360,t1thomas,right,2,0.400362,3,Aera,1.5
13522,360,t1thomas,left,4,0.610922,3,Aera,1.5
13523,360,t1thomas,right,4,0.425112,3,Aera,1.5
13524,360,t1thomas,left,5,0.985434,3,Aera,1.5
13525,360,t1thomas,right,5,0.859868,3,Aera,1.5
13526,360,t1thomas,left,6,0.481376,3,Aera,1.5
13527,360,t1thomas,right,6,0.465655,3,Aera,1.5
13528,360,t1thomas,left,7,0.780966,3,Aera,1.5
13529,360,t1thomas,right,7,0.51395,3,Aera,1.5
13530,360,t1thomas,left,8,0.47718,3,Aera,1.5
13531,360,t1thomas,right,8,0.698788,3,Aera,1.5
13532,360,t1thomas,left,9,0.636127,3,Aera,1.5
13533,360,t1thomas,right,9,1.204992,3,Aera,1.5
13534,360,t1thomas,left,10,2.335962,3,Aera,1.5
13535,360,t1thomas,right,10,3.24173,3,Aera,1.5
13536,360,t1thomas,left,11,1.337495,3,Aera,1.5
13537,360,t1thomas,right,11,1.61776,3,Aera,1.5
13538,360,t1thomas,left,12,0.675808,3,Aera,1.5
13539,360,t1thomas,right,12,0.660831,3,Aera,1.5
13540,360,hipsthomas,left,2,0.83116,3,Aera,1.5
13541,360,hipsthomas,right,2,0.632861,3,Aera,1.5
13542,360,hipsthomas,left,4,0.55405,3,Aera,1.5
13543,360,hipsthomas,right,4,0.373703,3,Aera,1.5
13544,360,hipsthomas,left,5,0.890596,3,Aera,1.5
13545,360,hipsthomas,right,5,1.112257,3,Aera,1.5
13546,360,hipsthomas,left,6,0.337314,3,Aera,1.5
13547,360,hipsthomas,right,6,0.529601,3,Aera,1.5
13548,360,hipsthomas,left,7,0.497185,3,Aera,1.5
13549,360,hipsthomas,right,7,0.525978,3,Aera,1.5
13550,360,hipsthomas,left,8,0.681985,3,Aera,1.5
13551,360,hipsthomas,right,8,0.891905,3,Aera,1.5
13552,360,hipsthomas,left,9,0.572589,3,Aera,1.5
13553,360,hipsthomas,right,9,1.274075,3,Aera,1.5
13554,360,hipsthomas,left,10,2.113513,3,Aera,1.5
13555,360,hipsthomas,right,10,2.564303,3,Aera,1.5
13556,360,hipsthomas,left,11,0.776351,3,Aera,1.5
13557,360,hipsthomas,right,11,0.966974,3,Aera,1.5
13558,360,hipsthomas,left,12,0.733645,3,Aera,1.5
13559,360,hipsthomas,right,12,0.648303,3,Aera,1.5
13560,361,t1thomas,left,2,0.414012,2,Ingenia,3.0
13561,361,t1thomas,right,2,0.302502,2,Ingenia,3.0
13562,361,t1thomas,left,4,0.469169,2,Ingenia,3.0
13563,361,t1thomas,right,4,0.447802,2,Ingenia,3.0
13564,361,t1thomas,left,5,1.145796,2,Ingenia,3.0
13565,361,t1thomas,right,5,1.075987,2,Ingenia,3.0
13566,361,t1thomas,left,6,0.441959,2,Ingenia,3.0
13567,361,t1thomas,right,6,0.478291,2,Ingenia,3.0
13568,361,t1thomas,left,7,0.908277,2,Ingenia,3.0
13569,361,t1thomas,right,7,0.917519,2,Ingenia,3.0
13570,361,t1thomas,left,8,0.471927,2,Ingenia,3.0
13571,361,t1thomas,right,8,0.690652,2,Ingenia,3.0
13572,361,t1thomas,left,9,0.684882,2,Ingenia,3.0
13573,361,t1thomas,right,9,1.120689,2,Ingenia,3.0
13574,361,t1thomas,left,10,2.32752,2,Ingenia,3.0
13575,361,t1thomas,right,10,3.004188,2,Ingenia,3.0
13576,361,t1thomas,left,11,1.229382,2,Ingenia,3.0
13577,361,t1thomas,right,11,1.620193,2,Ingenia,3.0
13578,361,t1thomas,left,12,0.815966,2,Ingenia,3.0
13579,361,t1thomas,right,12,0.883141,2,Ingenia,3.0
13580,361,hipsthomas,left,2,0.541916,2,Ingenia,3.0
13581,361,hipsthomas,right,2,0.411375,2,Ingenia,3.0
13582,361,hipsthomas,left,4,0.696493,2,Ingenia,3.0
13583,361,hipsthomas,right,4,0.416295,2,Ingenia,3.0
13584,361,hipsthomas,left,5,1.084485,2,Ingenia,3.0
13585,361,hipsthomas,right,5,1.018983,2,Ingenia,3.0
13586,361,hipsthomas,left,6,0.381302,2,Ingenia,3.0
13587,361,hipsthomas,right,6,0.475778,2,Ingenia,3.0
13588,361,hipsthomas,left,7,0.719448,2,Ingenia,3.0
13589,361,hipsthomas,right,7,0.669365,2,Ingenia,3.0
13590,361,hipsthomas,left,8,0.794916,2,Ingenia,3.0
13591,361,hipsthomas,right,8,0.90634,2,Ingenia,3.0
13592,361,hipsthomas,left,9,0.575078,2,Ingenia,3.0
